"V2","V3","V8","V11","V14","V15","V1.1","V4.1","V4.2","V4.3","V5.1","V5.2","V5.3","V6.1","V6.2","V6.3","V6.4","V6.5","V6.6","V6.7","V6.8","V6.9","V6.10","V6.11","V6.12","V6.13","V6.14","V7.1","V7.2","V7.3","V7.4","V7.5","V7.6","V7.7","V7.8","V7.9","V9.1","V10.1","V12.1","V13.1","V13.2","V13.3","target"
0.128253968253968,0.392857142857143,0.0101754385964912,0.0895522388059701,0.0605,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.420634920634921,0.767857142857143,0.701754385964912,0.164179104477612,0,0.012,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,"2"
0.439206349206349,0.178571428571429,0.175438596491228,0.0895522388059701,0.235,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"2"
0.0647619047619047,0.392857142857143,0.0350877192982456,0.164179104477612,0,0.03,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,"2"
0.14952380952381,0.397321428571429,0.016140350877193,0.0149253731343284,0.05,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,"2"
0.0701587301587302,0.366071428571429,0.0380701754385965,0,0.16,0.00013,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,"1"
0.0992063492063492,0.394464285714286,0.0701754385964912,0,0.068,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,"1"
0.0992063492063492,0,0.0175438596491228,0,0.072,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"1"
0.111111111111111,0.340714285714286,0.00140350877192982,0,0.1,0.01,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"1"
0.170634920634921,0.0625,0.00578947368421053,0,0.066,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"1"
0.301587301587302,0.0833928571428571,0.201754385964912,0,0.146,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,"1"
0.60984126984127,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,"1"
0.546349206349206,0.0476785714285714,0.0117543859649123,0,0,0.0012,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,"1"
0.105873015873016,0.375,0,0,0.077,0.00032,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,"1"
0.587301587301587,0.0208928571428571,0,0,0.0725,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,"1"
0.0528571428571428,0.00303571428571429,0.00140350877192982,0,0.07,0.00722,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"1"
0.0726984126984127,0.0432142857142857,0,0,0.05,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,"1"
0.28968253968254,0.214285714285714,0.043859649122807,0,0.136,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"1"
0.728888888888889,0.055,0.0043859649122807,0,0.13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"2"
0.0674603174603175,0.00589285714285714,0.00736842105263158,0,0.1,4e-04,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,"2"
0.294920634920635,0.0892857142857143,0.043859649122807,0,0.14,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,"1"
0.0687301587301587,0.241071428571429,0.00140350877192982,0,0.07,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"1"
0.388888888888889,0.361607142857143,0.0043859649122807,0,0.08,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"1"
0.268571428571429,0.0892857142857143,0.0789473684210526,0,0.17,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,"1"
0.0766666666666666,0.203928571428571,0.0189473684210526,0,0.06,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"1"
0.0860317460317461,0.193392857142857,0.0101754385964912,0,0.04,0.00484,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,"1"
0.0701587301587302,0.357142857142857,0.00578947368421053,0,0.17,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,"1"
0.0396825396825397,0.0298214285714286,0.00298245614035088,0,0.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,"1"
0.117777777777778,0.03125,0.0087719298245614,0,0.14,0.00204,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,"1"
0.161428571428571,0.0208928571428571,0.0043859649122807,0,0.12,1e-05,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,"1"
0.0622222222222222,0.159285714285714,0.0087719298245614,0,0.04,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,"1"
0.0436507936507936,0.0446428571428571,0.0087719298245614,0.0149253731343284,0.054,0.00098,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,"1"
0.150793650793651,0.450892857142857,0.0043859649122807,0.0298507462686567,0,0.05552,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,"1"
0.0607936507936508,0.357142857142857,0.00578947368421053,0.0149253731343284,0.06,1e-05,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,"1"
0.25,0.0207142857142857,0.0101754385964912,0.0149253731343284,0.17,0.02803,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,"1"
0.0806349206349206,0.0148214285714286,0.00578947368421053,0.0149253731343284,0.1,1e-05,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,"1"
0.126984126984127,0.0625,0,0,0.08,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,"1"
0.146825396825397,0.0267857142857143,0.0175438596491228,0,0.16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,"1"
0.0714285714285714,0.357142857142857,0.0350877192982456,0.0149253731343284,0.06,1e-05,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,"1"
0.185238095238095,0.0192857142857143,0.00578947368421053,0.0149253731343284,0.136,0.00444,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,"1"
0.349206349206349,0.08625,0.0043859649122807,0.0298507462686567,0.11,1e-05,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,"1"
0.036984126984127,0.0119642857142857,0,0.0149253731343284,0.08,0.00126,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,"1"
0.288412698412698,0.111607142857143,0.106666666666667,0.0298507462686567,0.1,4e-05,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"1"
0.87968253968254,0.321428571428571,0.140350877192982,0.0149253731343284,0.035,6e-05,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,"1"
0.304285714285714,0.0892857142857143,0.0614035087719298,0.0298507462686567,0.36,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,"1"
0.0409523809523809,0.0982142857142857,0.0233333333333333,0.0149253731343284,0.04,0.00021,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,"1"
0.133650793650794,0.433035714285714,0.117017543859649,0.0298507462686567,0.09,0.00173,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,"1"
0.695714285714286,0.0714285714285714,0.228070175438596,0.0149253731343284,0,1e-04,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,"1"
0.0714285714285714,0.00589285714285714,0.0087719298245614,0,0.14,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,"1"
0.153492063492064,0.0357142857142857,0.0175438596491228,0,0.14,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,"1"
0.0344444444444444,0.102678571428571,0.00298245614035088,0,0.06,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"1"
0.174603174603175,0.488035714285714,0.0526315789473684,0,0.14,1e-05,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,"1"
0.555555555555556,0.940535714285714,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,"1"
0.154761904761905,0.0982142857142857,0.157894736842105,0,0.08,0.00025,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,"1"
0.0766666666666666,0.3675,0.0145614035087719,0,0.04,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,"1"
0.222222222222222,0.0460714285714286,0.0087719298245614,0,0.07,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,"1"
0.285714285714286,0.107142857142857,0,0,0.08,2e-04,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,"1"
0.175873015873016,0.160714285714286,0.0350877192982456,0,0.18,6e-05,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,"1"
0.0833333333333333,0.0625,0.0819298245614035,0,0.056,6e-05,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,"1"
0.0409523809523809,0.0075,0.0043859649122807,0,0.1,1e-05,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"1"
0.0766666666666666,0.357142857142857,0.0145614035087719,0,0.04,0.00042,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"1"
0.0396825396825397,0,0.0087719298245614,0,0.03,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"1"
0.146825396825397,0.0267857142857143,0.0175438596491228,0,0.16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"1"
0.117777777777778,0.00892857142857143,0.0087719298245614,0,0.14,0.00204,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,"1"
0.0595238095238095,0.785714285714286,0,0,0.225,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,"2"
0.0860317460317461,0,0,0,0.25,1e-05,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,"2"
0.365079365079365,0.00446428571428571,0.0526315789473684,0,0.116,0.00113,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,"2"
0.119047619047619,0.0535714285714286,0.0526315789473684,0,0.075,8e-05,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"2"
0.0687301587301587,0.0133928571428571,0.350877192982456,0,0.15,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,"2"
0.316190476190476,0.0133928571428571,0.0131578947368421,0,0.15,0.00044,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"2"
0.552857142857143,0.00732142857142857,0.0087719298245614,0.164179104477612,0.19,0.02732,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"2"
0.316190476190476,0.0446428571428571,0.0408771929824561,0,0.06,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"1"
0.25,0.03875,0.0350877192982456,0,0.14,0.00013,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"1"
0.260634920634921,0.03875,0.00140350877192982,0,0.085,0.00179,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"1"
0.334603174603175,0.0892857142857143,0.105263157894737,0,0.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,"1"
0.30952380952381,0.0892857142857143,0.087719298245614,0,0,2e-05,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,"1"
0.322698412698413,0.0892857142857143,0.0350877192982456,0,0.23,0.00016,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"1"
0.182539682539683,0.446428571428571,0.0350877192982456,0,0.09,0.01062,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,"1"
0.333333333333333,0.0892857142857143,0.0175438596491228,0,0.174,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,"1"
0.220952380952381,0.0267857142857143,0.00578947368421053,0,0.11,0.00251,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,"1"
0.533015873015873,0.232142857142857,0.0350877192982456,0,0,0.00228,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,"1"
0.334603174603175,0.0446428571428571,0.0175438596491228,0,0.08,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,"1"
0.30952380952381,0.107142857142857,0.0701754385964912,0,0.09,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"1"
0.226190476190476,0.107142857142857,0.0263157894736842,0,0.15,0.00067,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,"1"
0.402063492063492,0.142857142857143,0.105263157894737,0,0.24,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"1"
0.46031746031746,0.145892857142857,0.00140350877192982,0,0.054,0.001,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"1"
0.209047619047619,0.0803571428571429,0.0175438596491228,0,0.32,0.04,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,"1"
0.317460317460317,0.0982142857142857,0,0,0.09,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,"1"
0.39952380952381,0.0625,0.0175438596491228,0,0.15,2e-05,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,"1"
0.777777777777778,0.25,0,0,0,0.00012,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,"1"
0.206349206349206,0.160714285714286,0.087719298245614,0,0.1,0.0121,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,"1"
0.786984126984127,0.0192857142857143,0.0205263157894737,0.0447761194029851,0.09,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"1"
0.223492063492063,0.0535714285714286,0.0789473684210526,0.0149253731343284,0.05,3e-05,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,"1"
0.197142857142857,0.0714285714285714,0,0,0.138,1e-05,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,"1"
0.133650793650794,0.0208928571428571,0,0,0.05,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,"1"
0.138888888888889,0.410714285714286,0.0526315789473684,0,0,0.04,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,"1"
0.26984126984127,0.0566071428571429,0.0205263157894737,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,"1"
0.363809523809524,0.0714285714285714,0.0087719298245614,0,0.1105,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,"1"
0.0357142857142857,0.00589285714285714,0.0350877192982456,0.0298507462686567,0.16,1e-05,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,"1"
0.435238095238095,0.0476785714285714,0.00578947368421053,0,0.084,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"1"
0.0912698412698413,0.00589285714285714,0.00140350877192982,0,0.19,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,"1"
0.296349206349206,0.107142857142857,0.00578947368421053,0,0.06,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,"1"
0.365079365079365,0.168214285714286,0,0,0.08,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,"1"
0.261904761904762,0.196428571428571,0.192982456140351,0,0.05,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,"1"
0.148095238095238,0.0892857142857143,0.00298245614035088,0,0.05,0.04208,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,"1"
0.207619047619048,0.0192857142857143,0,0,0.05,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,"1"
0.0503174603174603,0.0119642857142857,0.0101754385964912,0,0.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,"1"
0.169365079365079,0.0714285714285714,0.00578947368421053,0.0298507462686567,0.16,0.013,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,"1"
0.461587301587302,0.0446428571428571,0.486842105263158,0.0149253731343284,0.176,0.00112,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,"1"
0.142857142857143,0.220178571428571,0.00578947368421053,0,0.11,0.01,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"1"
0.407460317460317,0.0610714285714286,0.00578947368421053,0,0.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,"1"
0.156031746031746,0.410714285714286,0.105263157894737,0,0.01,0.00016,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,"1"
0.121746031746032,0.0267857142857143,0.0263157894736842,0,0.066,2e-05,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"1"
0.305555555555556,0.0892857142857143,0.245614035087719,0,0.14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,"1"
0.19968253968254,0.464285714285714,0,0,0.07,0.0111,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,"1"
0.496031746031746,0.16375,0.0350877192982456,0,0.12,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,"1"
0.198412698412698,0.055,0.0043859649122807,0,0.05,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"1"
0.112380952380952,0.0178571428571429,0.0350877192982456,0,0.13,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,"1"
0.236825396825397,0.517857142857143,0.0043859649122807,0,0,0.00286,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"1"
0.10984126984127,0.0298214285714286,0.0701754385964912,0,0.12,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,"1"
0.328095238095238,0.0476785714285714,0.0043859649122807,0,0.22,0.045,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,"1"
0.314761904761905,0.00892857142857143,0.140350877192982,0,0.21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,"1"
0.466984126984127,0.178571428571429,0.0789473684210526,0,0.0705,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,"1"
0.141587301587302,0.25,0.00578947368421053,0,0.08,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,"1"
